#item,x,y,width,height,label
0,743.0,677.0,62.0,75.0,1
1,0.0,458.0,85.0,76.0,1
2,790.0,0.0,171.0,45.0,1
3,178.0,0.0,80.0,61.0,1
4,200.0,198.0,38.0,25.0,1
5,415.0,171.0,67.0,64.0,1
6,973.0,471.0,48.0,59.0,1
7,467.0,186.0,68.0,82.0,1
8,751.0,924.0,110.0,100.0,1
9,553.0,687.0,82.0,78.0,1
10,201.0,863.0,101.0,161.0,1
11,197.0,125.0,107.0,63.0,1
12,102.0,470.0,169.0,109.0,1
13,803.0,494.0,73.0,92.0,1
14,864.0,201.0,114.0,70.0,1
15,104.0,780.0,99.0,102.0,1
16,700.0,151.0,91.0,98.0,1
17,992.0,728.0,31.0,112.0,1
18,493.0,474.0,226.0,145.0,1
19,0.0,606.0,47.0,80.0,1
20,822.0,789.0,101.0,156.0,1
21,214.0,664.0,65.0,78.0,1
22,0.0,278.0,79.0,66.0,1
23,653.0,681.0,71.0,84.0,1
24,392.0,16.0,69.0,68.0,1
25,951.0,596.0,73.0,75.0,1
26,0.0,182.0,118.0,64.0,1
27,515.0,956.0,125.0,68.0,1
28,657.0,809.0,76.0,76.0,1
29,56.0,26.0,85.0,84.0,1
30,504.0,648.0,98.0,75.0,1
31,538.0,0.0,64.0,35.0,1
32,360.0,747.0,122.0,192.0,1
33,205.0,230.0,114.0,103.0,1
34,0.0,718.0,87.0,130.0,1
35,2.0,857.0,74.0,126.0,1
36,658.0,434.0,81.0,51.0,1
