#item,x,y,width,height,label
0,140.0,387.0,158.0,121.0,1
1,59.0,387.0,86.0,131.0,1
2,974.0,569.0,49.0,104.0,1
3,709.0,144.0,60.0,80.0,1
4,75.0,281.0,74.0,87.0,1
5,717.0,823.0,106.0,136.0,1
6,633.0,804.0,68.0,94.0,1
7,702.0,73.0,53.0,57.0,1
8,195.0,656.0,115.0,63.0,1
9,459.0,424.0,184.0,64.0,1
10,415.0,381.0,76.0,72.0,1
11,768.0,771.0,125.0,152.0,1
12,917.0,350.0,66.0,56.0,1
13,496.0,0.0,71.0,80.0,1
14,329.0,159.0,99.0,105.0,1
15,107.0,667.0,67.0,71.0,1
16,187.0,825.0,124.0,130.0,1
17,792.0,218.0,101.0,96.0,1
18,127.0,751.0,52.0,132.0,1
19,489.0,371.0,75.0,66.0,1
20,395.0,629.0,51.0,52.0,1
21,672.0,526.0,72.0,70.0,1
22,0.0,891.0,57.0,118.0,1
23,434.0,527.0,91.0,77.0,1
24,91.0,50.0,92.0,81.0,1
