#item,x,y,width,height,label
0,973.0,381.0,51.0,59.0,1
1,627.0,166.0,87.0,53.0,1
2,221.0,453.0,68.0,41.0,1
3,359.0,111.0,51.0,65.0,1
4,448.0,681.0,42.0,39.0,1
5,483.0,184.0,57.0,125.0,1
6,239.0,515.0,60.0,47.0,1
7,433.0,829.0,39.0,40.0,1
8,274.0,232.0,63.0,67.0,1
9,585.0,996.0,56.0,28.0,1
10,460.0,756.0,53.0,30.0,1
11,340.0,596.0,37.0,41.0,1
12,479.0,494.0,64.0,85.0,1
13,690.0,147.0,58.0,34.0,1
14,0.0,271.0,85.0,54.0,1
15,437.0,192.0,54.0,117.0,1
16,837.0,160.0,79.0,56.0,1
17,622.0,842.0,63.0,47.0,1
18,428.0,924.0,33.0,31.0,1
19,638.0,612.0,95.0,54.0,1
20,330.0,0.0,69.0,58.0,1
21,548.0,1.0,77.0,39.0,1
22,844.0,682.0,51.0,35.0,1
23,330.0,224.0,42.0,38.0,1
24,394.0,785.0,34.0,29.0,1
25,226.0,95.0,71.0,50.0,1
