#item,x,y,width,height,label
0,225.0,355.0,73.0,45.0,1
1,60.0,934.0,82.0,68.0,1
2,746.0,668.0,73.0,50.0,1
3,727.0,591.0,111.0,60.0,1
4,288.0,799.0,64.0,55.0,1
5,318.0,1.0,58.0,48.0,1
6,809.0,93.0,46.0,36.0,1
7,623.0,464.0,63.0,50.0,1
8,796.0,351.0,67.0,51.0,1
9,415.0,337.0,85.0,88.0,1
10,950.0,441.0,74.0,76.0,1
11,503.0,2.0,54.0,36.0,1
12,675.0,658.0,79.0,58.0,1
13,933.0,286.0,87.0,76.0,1
14,700.0,109.0,34.0,29.0,1
15,4.0,848.0,54.0,97.0,1
16,813.0,441.0,84.0,47.0,1
17,627.0,0.0,117.0,63.0,1
18,778.0,825.0,74.0,79.0,1
19,675.0,851.0,60.0,58.0,1
20,909.0,934.0,62.0,60.0,1
21,785.0,765.0,81.0,65.0,1
22,126.0,759.0,52.0,49.0,1
23,683.0,522.0,93.0,48.0,1
24,260.0,1.0,61.0,46.0,1
25,29.0,768.0,75.0,80.0,1
26,770.0,0.0,88.0,53.0,1
27,657.0,376.0,64.0,52.0,1
28,107.0,296.0,54.0,89.0,1
29,862.0,294.0,69.0,86.0,1
30,862.0,0.0,71.0,43.0,1
31,225.0,422.0,61.0,68.0,1
32,30.0,302.0,63.0,77.0,1
33,627.0,919.0,121.0,97.0,1
34,0.0,350.0,34.0,82.0,1
35,570.0,500.0,121.0,61.0,1
36,687.0,781.0,72.0,85.0,1
37,99.0,189.0,61.0,87.0,1
38,89.0,402.0,89.0,58.0,1
39,740.0,854.0,56.0,53.0,1
40,578.0,876.0,90.0,61.0,1
41,320.0,377.0,35.0,34.0,1
42,860.0,793.0,62.0,63.0,1
43,31.0,0.0,65.0,48.0,1
44,923.0,351.0,61.0,42.0,1
45,686.0,923.0,68.0,49.0,1
46,599.0,214.0,63.0,58.0,1
47,934.0,771.0,89.0,67.0,1
48,8.0,490.0,70.0,77.0,1
49,564.0,320.0,68.0,76.0,1
50,478.0,484.0,66.0,96.0,1
51,0.0,937.0,43.0,46.0,1
52,635.0,438.0,62.0,37.0,1
53,710.0,539.0,62.0,69.0,1
54,815.0,950.0,72.0,74.0,1
55,134.0,242.0,58.0,52.0,1
