#item,x,y,width,height,label
0,911.0,525.0,94.0,58.0,1
1,12.0,186.0,57.0,116.0,1
2,797.0,48.0,82.0,74.0,1
3,57.0,182.0,57.0,121.0,1
4,151.0,897.0,54.0,56.0,1
5,854.0,821.0,88.0,53.0,1
6,53.0,945.0,56.0,54.0,1
7,118.0,871.0,75.0,39.0,1
8,71.0,616.0,87.0,88.0,1
9,967.0,84.0,57.0,79.0,1
10,48.0,28.0,108.0,115.0,1
11,895.0,895.0,91.0,58.0,1
12,791.0,926.0,70.0,50.0,1
13,911.0,337.0,100.0,93.0,1
14,68.0,792.0,81.0,72.0,1
15,824.0,337.0,105.0,87.0,1
16,33.0,435.0,63.0,66.0,1
17,0.0,900.0,31.0,36.0,1
18,819.0,471.0,105.0,107.0,1
19,977.0,718.0,46.0,65.0,1
20,872.0,138.0,103.0,102.0,1
21,760.0,2.0,59.0,67.0,1
22,711.0,471.0,100.0,94.0,1
23,914.0,606.0,82.0,48.0,1
24,183.0,985.0,57.0,39.0,1
25,868.0,1.0,130.0,64.0,1
26,136.0,538.0,83.0,47.0,1
