#item,x,y,width,height,label
0,945.0,337.0,40.0,80.0,1
1,832.0,529.0,79.0,93.0,1
2,930.0,112.0,93.0,93.0,1
3,783.0,258.0,74.0,82.0,1
4,903.0,55.0,77.0,85.0,1
5,695.0,944.0,51.0,54.0,1
6,723.0,628.0,67.0,62.0,1
7,961.0,506.0,62.0,93.0,1
8,880.0,965.0,50.0,57.0,1
9,937.0,723.0,60.0,69.0,1
10,880.0,842.0,57.0,66.0,1
11,846.0,63.0,52.0,85.0,1
12,947.0,970.0,47.0,53.0,1
13,862.0,808.0,83.0,40.0,1
14,890.0,636.0,96.0,87.0,1
15,829.0,618.0,100.0,98.0,1
16,750.0,785.0,87.0,72.0,1
17,788.0,442.0,35.0,84.0,1
