#item,x,y,width,height,label
0,761.0,642.0,48.0,70.0,1
1,897.0,55.0,64.0,102.0,1
2,50.0,49.0,66.0,70.0,1
3,894.0,842.0,42.0,117.0,1
4,140.0,716.0,32.0,63.0,1
5,701.0,581.0,51.0,68.0,1
6,912.0,781.0,50.0,65.0,1
7,949.0,614.0,59.0,52.0,1
8,724.0,422.0,59.0,57.0,1
9,551.0,172.0,82.0,56.0,1
10,955.0,816.0,51.0,58.0,1
11,987.0,242.0,37.0,70.0,1
12,704.0,34.0,48.0,57.0,1
13,876.0,336.0,64.0,63.0,1
14,724.0,95.0,45.0,48.0,1
15,823.0,816.0,59.0,93.0,1
16,866.0,491.0,49.0,43.0,1
17,763.0,0.0,61.0,36.0,1
18,698.0,233.0,50.0,55.0,1
19,719.0,175.0,51.0,53.0,1
20,42.0,125.0,66.0,57.0,1
21,850.0,942.0,76.0,78.0,1
22,645.0,884.0,50.0,73.0,1
