#item,x,y,width,height,label
0,812.0,607.0,52.0,65.0,1
1,39.0,900.0,75.0,66.0,1
2,30.0,697.0,50.0,68.0,1
3,186.0,86.0,76.0,86.0,1
4,71.0,476.0,86.0,58.0,1
5,702.0,230.0,54.0,43.0,1
6,772.0,0.0,67.0,32.0,1
7,102.0,150.0,33.0,78.0,1
8,78.0,573.0,89.0,68.0,1
9,239.0,461.0,98.0,56.0,1
10,192.0,627.0,84.0,87.0,1
11,265.0,706.0,80.0,66.0,1
12,828.0,710.0,81.0,96.0,1
13,798.0,132.0,89.0,88.0,1
14,273.0,854.0,93.0,69.0,1
15,727.0,43.0,58.0,49.0,1
16,150.0,896.0,54.0,82.0,1
17,714.0,509.0,52.0,92.0,1
