#item,x,y,width,height,label
0,450.0,0.0,83.0,94.0,1
1,254.0,5.0,63.0,88.0,1
2,517.0,348.0,99.0,74.0,1
3,816.0,893.0,67.0,108.0,1
4,559.0,189.0,68.0,120.0,1
5,591.0,1.0,82.0,93.0,1
6,814.0,2.0,79.0,105.0,1
7,737.0,263.0,87.0,128.0,1
8,847.0,374.0,102.0,89.0,1
9,781.0,602.0,71.0,84.0,1
10,491.0,641.0,124.0,105.0,1
11,883.0,273.0,64.0,72.0,1
12,463.0,302.0,73.0,82.0,1
13,343.0,164.0,66.0,57.0,1
14,440.0,798.0,72.0,67.0,1
15,839.0,545.0,97.0,97.0,1
16,690.0,428.0,59.0,82.0,1
17,645.0,156.0,76.0,106.0,1
18,510.0,0.0,89.0,96.0,1
19,472.0,223.0,91.0,78.0,1
20,796.0,153.0,76.0,131.0,1
21,504.0,860.0,118.0,79.0,1
22,724.0,664.0,95.0,96.0,1
23,800.0,837.0,100.0,65.0,1
24,751.0,65.0,77.0,85.0,1
