#item,x,y,width,height,label
0,791.0,772.0,51.0,106.0,1
1,118.0,621.0,65.0,74.0,1
2,830.0,222.0,60.0,66.0,1
3,588.0,602.0,49.0,54.0,1
4,179.0,445.0,66.0,56.0,1
5,607.0,2.0,59.0,66.0,1
6,790.0,276.0,48.0,64.0,1
7,265.0,561.0,46.0,59.0,1
8,157.0,748.0,49.0,85.0,1
9,639.0,365.0,61.0,163.0,1
10,611.0,311.0,53.0,86.0,1
11,387.0,56.0,69.0,103.0,1
12,559.0,116.0,63.0,153.0,1
13,18.0,91.0,78.0,107.0,1
14,529.0,2.0,62.0,72.0,1
15,244.0,788.0,56.0,68.0,1
16,688.0,335.0,46.0,91.0,1
17,939.0,238.0,85.0,102.0,1
18,40.0,2.0,90.0,97.0,1
19,196.0,177.0,57.0,85.0,1
20,35.0,258.0,69.0,78.0,1
21,180.0,133.0,61.0,70.0,1
22,328.0,988.0,57.0,36.0,1
23,63.0,813.0,52.0,50.0,1
24,491.0,356.0,62.0,103.0,1
25,716.0,105.0,78.0,132.0,1
26,380.0,256.0,72.0,66.0,1
27,686.0,580.0,55.0,94.0,1
28,124.0,475.0,83.0,109.0,1
29,650.0,930.0,53.0,66.0,1
30,911.0,74.0,113.0,107.0,1
31,932.0,891.0,74.0,114.0,1
32,175.0,916.0,52.0,49.0,1
33,853.0,0.0,118.0,82.0,1
