#item,x,y,width,height,label
0,451.0,219.0,86.0,176.0,1
1,245.0,790.0,75.0,97.0,1
2,236.0,604.0,59.0,196.0,1
3,842.0,327.0,125.0,55.0,1
4,677.0,745.0,77.0,81.0,1
5,599.0,255.0,104.0,186.0,1
6,0.0,129.0,41.0,49.0,1
7,481.0,486.0,80.0,44.0,1
8,849.0,857.0,86.0,138.0,1
9,521.0,42.0,49.0,88.0,1
10,214.0,2.0,97.0,62.0,1
11,875.0,20.0,92.0,64.0,1
12,886.0,131.0,73.0,71.0,1
13,632.0,59.0,86.0,75.0,1
14,59.0,1.0,101.0,61.0,1
15,521.0,0.0,51.0,49.0,1
16,818.0,283.0,59.0,57.0,1
17,537.0,549.0,92.0,81.0,1
18,381.0,321.0,49.0,44.0,1
19,0.0,321.0,147.0,78.0,1
20,1003.0,192.0,21.0,69.0,1
21,867.0,400.0,104.0,71.0,1
22,981.0,716.0,43.0,175.0,1
23,239.0,344.0,78.0,85.0,1
24,95.0,457.0,75.0,69.0,1
25,706.0,5.0,60.0,96.0,1
26,1.0,93.0,82.0,51.0,1
27,7.0,223.0,67.0,104.0,1
28,610.0,749.0,46.0,47.0,1
29,711.0,135.0,75.0,53.0,1
30,787.0,669.0,92.0,81.0,1
31,364.0,0.0,78.0,117.0,1
32,176.0,660.0,68.0,86.0,1
33,936.0,550.0,72.0,213.0,1
34,750.0,515.0,215.0,71.0,1
35,983.0,441.0,41.0,170.0,1
36,717.0,875.0,67.0,91.0,1
37,295.0,258.0,64.0,86.0,1
