#item,x,y,width,height,label
0,688.0,63.0,66.0,77.0,1
1,16.0,755.0,117.0,140.0,1
2,986.0,231.0,38.0,55.0,1
3,0.0,686.0,25.0,48.0,1
4,459.0,188.0,56.0,56.0,1
5,938.0,476.0,86.0,237.0,1
6,109.0,288.0,68.0,53.0,1
7,0.0,58.0,35.0,72.0,1
8,391.0,598.0,83.0,61.0,1
9,366.0,840.0,82.0,72.0,1
10,271.0,904.0,64.0,60.0,1
11,0.0,161.0,38.0,33.0,1
12,284.0,698.0,115.0,68.0,1
13,135.0,870.0,65.0,154.0,1
14,36.0,206.0,100.0,84.0,1
15,401.0,803.0,94.0,76.0,1
16,421.0,358.0,98.0,234.0,1
17,303.0,980.0,92.0,42.0,1
18,402.0,307.0,162.0,86.0,1
19,577.0,0.0,65.0,72.0,1
20,590.0,245.0,102.0,146.0,1
21,947.0,978.0,70.0,46.0,1
22,509.0,590.0,77.0,59.0,1
23,39.0,723.0,53.0,81.0,1
24,18.0,308.0,62.0,83.0,1
25,736.0,953.0,73.0,59.0,1
26,186.0,219.0,66.0,88.0,1
27,804.0,624.0,112.0,154.0,1
28,212.0,657.0,110.0,81.0,1
29,740.0,492.0,160.0,157.0,1
