#item,x,y,width,height,label
0,823.0,413.0,106.0,65.0,1
1,135.0,433.0,70.0,61.0,1
2,253.0,357.0,63.0,99.0,1
3,970.0,342.0,54.0,75.0,1
4,804.0,564.0,55.0,66.0,1
5,292.0,421.0,114.0,84.0,1
6,238.0,19.0,90.0,88.0,1
7,496.0,156.0,84.0,79.0,1
8,754.0,204.0,50.0,139.0,1
9,866.0,634.0,78.0,52.0,1
10,511.0,961.0,69.0,63.0,1
11,833.0,219.0,75.0,54.0,1
12,788.0,689.0,112.0,118.0,1
13,376.0,108.0,103.0,75.0,1
14,25.0,156.0,113.0,61.0,1
15,292.0,870.0,122.0,75.0,1
16,227.0,926.0,75.0,64.0,1
17,27.0,484.0,147.0,125.0,1
18,273.0,564.0,190.0,128.0,1
19,193.0,100.0,99.0,71.0,1
20,649.0,948.0,68.0,75.0,1
21,88.0,926.0,72.0,98.0,1
22,572.0,291.0,77.0,78.0,1
23,8.0,829.0,48.0,74.0,1
24,772.0,613.0,69.0,63.0,1
25,628.0,0.0,100.0,58.0,1
26,875.0,159.0,71.0,73.0,1
27,331.0,253.0,84.0,73.0,1
28,307.0,194.0,115.0,70.0,1
29,873.0,765.0,61.0,72.0,1
30,909.0,804.0,92.0,85.0,1
31,34.0,306.0,86.0,175.0,1
32,608.0,479.0,75.0,44.0,1
33,180.0,295.0,55.0,152.0,1
34,867.0,468.0,74.0,102.0,1
35,0.0,24.0,73.0,61.0,1
36,676.0,481.0,68.0,53.0,1
37,761.0,473.0,86.0,54.0,1
38,844.0,264.0,130.0,75.0,1
39,515.0,55.0,71.0,69.0,1
40,870.0,18.0,86.0,105.0,1
41,437.0,209.0,62.0,66.0,1
42,294.0,963.0,76.0,61.0,1
43,0.0,903.0,47.0,76.0,1
44,916.0,137.0,62.0,84.0,1
45,478.0,403.0,115.0,104.0,1
46,705.0,514.0,65.0,96.0,1
47,150.0,642.0,60.0,67.0,1
48,514.0,515.0,114.0,87.0,1
49,32.0,583.0,61.0,189.0,1
50,666.0,413.0,110.0,69.0,1
51,885.0,567.0,94.0,71.0,1
