#item,x,y,width,height,label
0,52.0,19.0,53.0,57.0,1
1,677.0,837.0,30.0,54.0,1
2,684.0,289.0,48.0,67.0,1
3,532.0,274.0,34.0,26.0,1
4,491.0,340.0,58.0,42.0,1
5,872.0,428.0,40.0,59.0,1
6,177.0,399.0,72.0,68.0,1
7,419.0,500.0,25.0,57.0,1
8,772.0,336.0,25.0,48.0,1
9,783.0,103.0,33.0,31.0,1
10,727.0,927.0,52.0,36.0,1
11,104.0,813.0,39.0,50.0,1
12,84.0,132.0,32.0,43.0,1
13,162.0,645.0,44.0,89.0,1
14,344.0,926.0,44.0,62.0,1
15,615.0,961.0,37.0,63.0,1
16,176.0,591.0,64.0,47.0,1
17,231.0,861.0,44.0,64.0,1
18,582.0,540.0,34.0,60.0,1
19,67.0,661.0,32.0,62.0,1
20,787.0,894.0,41.0,48.0,1
21,583.0,884.0,25.0,35.0,1
22,288.0,968.0,67.0,51.0,1
23,899.0,891.0,86.0,67.0,1
24,472.0,543.0,55.0,76.0,1
25,259.0,251.0,29.0,81.0,1
26,919.0,601.0,42.0,41.0,1
27,589.0,768.0,46.0,55.0,1
28,680.0,87.0,54.0,50.0,1
29,68.0,296.0,52.0,89.0,1
30,31.0,903.0,60.0,58.0,1
31,430.0,328.0,39.0,33.0,1
32,517.0,893.0,50.0,32.0,1
33,449.0,659.0,46.0,93.0,1
34,204.0,170.0,32.0,77.0,1
35,798.0,621.0,47.0,44.0,1
36,968.0,549.0,49.0,58.0,1
37,681.0,11.0,72.0,53.0,1
38,483.0,491.0,34.0,56.0,1
39,599.0,541.0,35.0,47.0,1
40,398.0,120.0,45.0,112.0,1
