#item,x,y,width,height,label
0,204.0,0.0,80.0,71.0,1
1,129.0,781.0,75.0,95.0,1
2,535.0,156.0,59.0,54.0,1
3,95.0,702.0,61.0,60.0,1
4,535.0,921.0,32.0,25.0,1
5,325.0,961.0,76.0,61.0,1
6,373.0,321.0,86.0,51.0,1
7,744.0,347.0,80.0,40.0,1
8,337.0,807.0,54.0,52.0,1
9,440.0,368.0,86.0,75.0,1
10,945.0,122.0,71.0,47.0,1
11,741.0,581.0,77.0,55.0,1
12,90.0,328.0,46.0,59.0,1
13,227.0,770.0,67.0,63.0,1
14,294.0,704.0,65.0,70.0,1
15,583.0,56.0,94.0,67.0,1
16,630.0,814.0,66.0,48.0,1
17,439.0,926.0,86.0,62.0,1
18,958.0,845.0,61.0,58.0,1
19,931.0,524.0,77.0,64.0,1
20,265.0,52.0,65.0,71.0,1
21,418.0,179.0,76.0,55.0,1
22,320.0,485.0,79.0,84.0,1
