#item,x,y,width,height,label
0,772.0,933.0,126.0,82.0,1
1,770.0,494.0,82.0,89.0,1
2,335.0,18.0,66.0,81.0,1
3,2.0,652.0,77.0,85.0,1
4,241.0,510.0,73.0,62.0,1
5,72.0,796.0,96.0,100.0,1
6,5.0,207.0,115.0,120.0,1
7,953.0,319.0,71.0,100.0,1
8,732.0,306.0,94.0,80.0,1
9,97.0,619.0,89.0,95.0,1
10,291.0,857.0,93.0,69.0,1
11,442.0,542.0,93.0,67.0,1
12,593.0,427.0,93.0,100.0,1
13,328.0,666.0,72.0,71.0,1
14,204.0,189.0,92.0,58.0,1
15,458.0,442.0,74.0,90.0,1
16,8.0,2.0,62.0,82.0,1
17,314.0,775.0,75.0,74.0,1
18,793.0,601.0,82.0,95.0,1
19,718.0,246.0,94.0,95.0,1
20,537.0,778.0,100.0,92.0,1
21,430.0,143.0,112.0,128.0,1
22,742.0,2.0,95.0,100.0,1
23,824.0,336.0,95.0,98.0,1
24,952.0,529.0,72.0,85.0,1
25,86.0,0.0,63.0,62.0,1
26,156.0,279.0,82.0,110.0,1
27,94.0,394.0,90.0,94.0,1
28,522.0,949.0,84.0,75.0,1
29,858.0,64.0,73.0,79.0,1
30,308.0,942.0,95.0,79.0,1
31,734.0,115.0,74.0,102.0,1
32,903.0,755.0,87.0,82.0,1
33,576.0,15.0,65.0,94.0,1
34,163.0,81.0,82.0,87.0,1
35,44.0,977.0,74.0,47.0,1
36,455.0,48.0,82.0,92.0,1
37,865.0,637.0,105.0,74.0,1
