#item,x,y,width,height,label
0,418.0,98.0,55.0,80.0,1
1,109.0,230.0,56.0,33.0,1
2,0.0,807.0,50.0,57.0,1
3,0.0,204.0,55.0,41.0,1
4,528.0,977.0,58.0,37.0,1
5,751.0,784.0,44.0,22.0,1
6,559.0,267.0,41.0,44.0,1
7,209.0,29.0,42.0,55.0,1
8,50.0,586.0,42.0,41.0,1
9,904.0,233.0,54.0,58.0,1
10,196.0,3.0,42.0,39.0,1
11,131.0,126.0,45.0,53.0,1
12,138.0,751.0,58.0,40.0,1
13,749.0,171.0,43.0,54.0,1
14,697.0,911.0,45.0,48.0,1
15,874.0,848.0,45.0,32.0,1
16,73.0,318.0,89.0,47.0,1
17,515.0,866.0,31.0,64.0,1
18,722.0,967.0,28.0,38.0,1
19,412.0,941.0,38.0,19.0,1
20,992.0,248.0,32.0,111.0,1
21,860.0,783.0,53.0,40.0,1
22,325.0,547.0,62.0,54.0,1
23,723.0,715.0,45.0,26.0,1
24,858.0,728.0,39.0,34.0,1
25,910.0,723.0,89.0,40.0,1
26,920.0,427.0,50.0,46.0,1
27,327.0,787.0,86.0,32.0,1
28,345.0,941.0,99.0,36.0,1
29,247.0,798.0,32.0,23.0,1
30,327.0,499.0,51.0,51.0,1
31,467.0,306.0,37.0,36.0,1
32,674.0,742.0,43.0,42.0,1
33,290.0,565.0,69.0,91.0,1
34,549.0,850.0,86.0,66.0,1
35,193.0,588.0,52.0,43.0,1
36,244.0,336.0,70.0,38.0,1
37,208.0,638.0,65.0,56.0,1
38,437.0,911.0,51.0,61.0,1
39,109.0,634.0,62.0,72.0,1
40,311.0,2.0,55.0,111.0,1
41,656.0,460.0,93.0,47.0,1
42,545.0,184.0,68.0,66.0,1
43,710.0,100.0,70.0,67.0,1
44,188.0,737.0,68.0,59.0,1
45,693.0,588.0,50.0,85.0,1
46,152.0,363.0,38.0,72.0,1
47,0.0,109.0,22.0,66.0,1
48,491.0,937.0,69.0,31.0,1
49,687.0,398.0,55.0,43.0,1
