#item,x,y,width,height,label
0,73.0,757.0,42.0,40.0,1
1,0.0,270.0,42.0,49.0,1
2,737.0,475.0,76.0,69.0,1
3,832.0,180.0,105.0,69.0,1
4,821.0,299.0,75.0,69.0,1
5,620.0,180.0,46.0,48.0,1
6,114.0,913.0,54.0,69.0,1
7,66.0,902.0,39.0,43.0,1
8,4.0,487.0,110.0,65.0,1
9,501.0,431.0,80.0,51.0,1
10,183.0,926.0,78.0,65.0,1
11,119.0,358.0,48.0,50.0,1
12,508.0,858.0,52.0,78.0,1
13,578.0,221.0,59.0,44.0,1
14,43.0,429.0,42.0,37.0,1
15,170.0,721.0,67.0,67.0,1
16,17.0,114.0,51.0,43.0,1
17,658.0,4.0,53.0,44.0,1
18,530.0,977.0,52.0,46.0,1
