#item,x,y,width,height,label
0,215.0,2.0,81.0,90.0,1
1,220.0,709.0,79.0,94.0,1
2,0.0,678.0,43.0,69.0,1
3,97.0,46.0,61.0,74.0,1
4,266.0,746.0,84.0,57.0,1
5,138.0,517.0,115.0,89.0,1
6,914.0,330.0,64.0,87.0,1
7,775.0,86.0,90.0,59.0,1
8,942.0,829.0,82.0,73.0,1
9,936.0,936.0,82.0,80.0,1
10,125.0,258.0,79.0,149.0,1
11,0.0,74.0,94.0,246.0,1
12,169.0,7.0,45.0,64.0,1
13,79.0,647.0,89.0,82.0,1
14,30.0,20.0,98.0,100.0,1
15,276.0,424.0,238.0,123.0,1
16,271.0,901.0,197.0,87.0,1
17,327.0,199.0,215.0,144.0,1
18,232.0,189.0,103.0,115.0,1
