#item,x,y,width,height,label
0,336.0,1.0,98.0,60.0,1
1,349.0,934.0,64.0,43.0,1
2,583.0,892.0,102.0,128.0,1
3,100.0,865.0,58.0,109.0,1
4,428.0,967.0,77.0,50.0,1
5,939.0,299.0,44.0,63.0,1
6,948.0,155.0,72.0,48.0,1
7,666.0,697.0,49.0,66.0,1
8,759.0,170.0,98.0,68.0,1
9,209.0,812.0,65.0,186.0,1
10,447.0,280.0,156.0,73.0,1
11,234.0,210.0,62.0,49.0,1
12,516.0,188.0,121.0,61.0,1
13,54.0,821.0,69.0,121.0,1
14,158.0,370.0,69.0,114.0,1
15,885.0,353.0,50.0,34.0,1
16,486.0,939.0,101.0,84.0,1
17,720.0,556.0,62.0,62.0,1
18,747.0,340.0,87.0,121.0,1
19,973.0,580.0,50.0,70.0,1
20,982.0,0.0,42.0,47.0,1
21,560.0,743.0,139.0,84.0,1
22,521.0,9.0,175.0,94.0,1
23,268.0,694.0,81.0,122.0,1
24,5.0,331.0,53.0,118.0,1
25,453.0,143.0,101.0,56.0,1
26,925.0,234.0,34.0,45.0,1
27,596.0,144.0,124.0,56.0,1
28,83.0,329.0,74.0,57.0,1
29,842.0,374.0,57.0,31.0,1
30,0.0,204.0,37.0,32.0,1
31,490.0,422.0,83.0,82.0,1
32,147.0,911.0,67.0,113.0,1
33,799.0,16.0,105.0,141.0,1
34,25.0,2.0,62.0,141.0,1
35,220.0,344.0,58.0,59.0,1
36,279.0,512.0,109.0,167.0,1
37,357.0,778.0,115.0,86.0,1
38,2.0,795.0,51.0,84.0,1
39,371.0,997.0,48.0,27.0,1
40,146.0,23.0,130.0,99.0,1
41,711.0,779.0,177.0,62.0,1
42,914.0,953.0,105.0,65.0,1
