#item,x,y,width,height,label
0,351.0,0.0,87.0,43.0,1
1,303.0,384.0,65.0,72.0,1
2,727.0,653.0,98.0,97.0,1
3,17.0,675.0,77.0,110.0,1
4,234.0,430.0,58.0,58.0,1
5,555.0,899.0,150.0,109.0,1
6,112.0,590.0,64.0,63.0,1
7,10.0,494.0,68.0,77.0,1
8,781.0,861.0,70.0,58.0,1
9,911.0,677.0,100.0,69.0,1
10,0.0,322.0,43.0,78.0,1
11,183.0,27.0,60.0,65.0,1
12,956.0,369.0,68.0,83.0,1
13,362.0,619.0,112.0,123.0,1
14,950.0,830.0,74.0,64.0,1
15,198.0,952.0,60.0,60.0,1
16,542.0,699.0,109.0,86.0,1
17,48.0,247.0,100.0,79.0,1
18,107.0,867.0,61.0,60.0,1
19,257.0,262.0,72.0,64.0,1
20,619.0,522.0,78.0,87.0,1
21,687.0,384.0,71.0,69.0,1
22,343.0,555.0,76.0,76.0,1
23,948.0,960.0,76.0,52.0,1
24,770.0,417.0,134.0,140.0,1
25,352.0,238.0,103.0,61.0,1
26,537.0,93.0,91.0,67.0,1
27,488.0,492.0,68.0,60.0,1
28,501.0,624.0,118.0,103.0,1
29,877.0,421.0,78.0,87.0,1
30,324.0,122.0,46.0,63.0,1
31,0.0,145.0,68.0,153.0,1
32,231.0,672.0,83.0,138.0,1
33,249.0,586.0,101.0,84.0,1
34,716.0,250.0,140.0,81.0,1
35,265.0,915.0,70.0,74.0,1
36,49.0,919.0,63.0,90.0,1
37,0.0,22.0,111.0,72.0,1
38,971.0,903.0,53.0,52.0,1
39,750.0,341.0,82.0,85.0,1
40,886.0,758.0,62.0,49.0,1
