#item,x,y,width,height,label
0,1.0,791.0,49.0,83.0,1
1,734.0,881.0,59.0,53.0,1
2,88.0,760.0,58.0,93.0,1
3,634.0,387.0,80.0,60.0,1
4,848.0,899.0,98.0,62.0,1
5,976.0,208.0,48.0,59.0,1
6,10.0,987.0,57.0,37.0,1
7,307.0,241.0,105.0,60.0,1
8,875.0,249.0,108.0,58.0,1
9,818.0,873.0,88.0,42.0,1
10,747.0,141.0,103.0,72.0,1
11,141.0,796.0,71.0,86.0,1
12,107.0,574.0,82.0,88.0,1
13,129.0,752.0,64.0,55.0,1
14,773.0,3.0,72.0,52.0,1
15,357.0,802.0,74.0,62.0,1
16,338.0,638.0,76.0,89.0,1
17,269.0,333.0,75.0,53.0,1
18,427.0,836.0,71.0,59.0,1
19,803.0,239.0,68.0,63.0,1
20,313.0,767.0,79.0,57.0,1
21,1.0,190.0,36.0,53.0,1
22,437.0,956.0,114.0,68.0,1
23,955.0,744.0,64.0,69.0,1
24,590.0,670.0,65.0,53.0,1
25,273.0,389.0,63.0,51.0,1
26,635.0,536.0,76.0,65.0,1
27,573.0,568.0,57.0,96.0,1
28,218.0,392.0,53.0,55.0,1
29,333.0,320.0,87.0,64.0,1
30,855.0,965.0,63.0,59.0,1
31,507.0,850.0,90.0,60.0,1
32,830.0,593.0,63.0,55.0,1
33,912.0,935.0,97.0,51.0,1
34,172.0,971.0,85.0,52.0,1
35,678.0,192.0,60.0,79.0,1
36,180.0,693.0,68.0,98.0,1
37,434.0,781.0,98.0,61.0,1
38,149.0,215.0,78.0,79.0,1
39,497.0,722.0,72.0,64.0,1
40,605.0,123.0,110.0,79.0,1
41,799.0,903.0,60.0,62.0,1
42,810.0,787.0,93.0,64.0,1
