#item,x,y,width,height,label
0,291.0,49.0,41.0,33.0,1
1,68.0,660.0,50.0,47.0,1
2,231.0,727.0,50.0,34.0,1
3,422.0,810.0,58.0,69.0,1
4,195.0,453.0,40.0,57.0,1
5,609.0,877.0,53.0,52.0,1
6,805.0,105.0,38.0,44.0,1
7,463.0,544.0,76.0,49.0,1
8,0.0,637.0,36.0,34.0,1
9,728.0,483.0,117.0,69.0,1
10,986.0,105.0,38.0,40.0,1
11,247.0,477.0,68.0,46.0,1
12,702.0,690.0,82.0,50.0,1
13,818.0,934.0,77.0,49.0,1
14,644.0,823.0,56.0,51.0,1
15,923.0,602.0,43.0,27.0,1
16,745.0,58.0,70.0,70.0,1
17,729.0,401.0,51.0,53.0,1
18,481.0,684.0,65.0,47.0,1
19,822.0,742.0,103.0,69.0,1
20,901.0,910.0,58.0,58.0,1
21,358.0,723.0,76.0,60.0,1
22,780.0,993.0,42.0,31.0,1
23,28.0,21.0,114.0,69.0,1
24,166.0,554.0,59.0,48.0,1
25,491.0,244.0,58.0,60.0,1
26,267.0,762.0,56.0,54.0,1
27,2.0,336.0,52.0,59.0,1
28,836.0,60.0,25.0,40.0,1
29,245.0,161.0,74.0,75.0,1
30,298.0,516.0,95.0,60.0,1
31,475.0,21.0,64.0,84.0,1
32,352.0,553.0,53.0,43.0,1
33,462.0,949.0,59.0,53.0,1
34,538.0,738.0,58.0,78.0,1
35,536.0,538.0,41.0,28.0,1
36,186.0,753.0,51.0,59.0,1
37,90.0,600.0,58.0,48.0,1
38,372.0,425.0,92.0,62.0,1
39,606.0,364.0,63.0,45.0,1
