#item,x,y,width,height,label
0,243.0,477.0,52.0,46.0,1
1,366.0,821.0,52.0,50.0,1
2,37.0,267.0,64.0,73.0,1
3,923.0,680.0,79.0,52.0,1
4,883.0,844.0,135.0,71.0,1
5,580.0,887.0,82.0,51.0,1
6,464.0,650.0,65.0,73.0,1
7,577.0,527.0,86.0,113.0,1
8,0.0,514.0,25.0,86.0,1
9,325.0,756.0,108.0,90.0,1
10,0.0,208.0,47.0,80.0,1
11,696.0,433.0,74.0,137.0,1
12,599.0,809.0,117.0,83.0,1
13,687.0,656.0,66.0,53.0,1
14,978.0,0.0,40.0,56.0,1
15,295.0,116.0,79.0,63.0,1
16,0.0,610.0,45.0,97.0,1
17,771.0,118.0,89.0,92.0,1
18,49.0,873.0,58.0,73.0,1
19,303.0,824.0,61.0,52.0,1
20,368.0,647.0,73.0,89.0,1
21,485.0,77.0,75.0,103.0,1
22,846.0,795.0,71.0,52.0,1
23,439.0,742.0,71.0,77.0,1
24,340.0,288.0,78.0,114.0,1
25,172.0,940.0,72.0,67.0,1
26,648.0,496.0,57.0,50.0,1
27,0.0,738.0,32.0,45.0,1
28,249.0,740.0,57.0,52.0,1
29,346.0,639.0,93.0,67.0,1
30,969.0,616.0,55.0,58.0,1
31,830.0,1.0,90.0,78.0,1
32,724.0,930.0,51.0,77.0,1
33,663.0,594.0,87.0,77.0,1
34,633.0,116.0,75.0,95.0,1
35,660.0,697.0,90.0,63.0,1
