#item,x,y,width,height,label
0,80.0,555.0,58.0,74.0,1
1,883.0,574.0,104.0,91.0,1
2,951.0,740.0,73.0,55.0,1
3,877.0,171.0,59.0,98.0,1
4,659.0,63.0,46.0,99.0,1
5,185.0,174.0,66.0,47.0,1
6,935.0,911.0,89.0,38.0,1
7,1.0,766.0,38.0,69.0,1
8,802.0,454.0,77.0,56.0,1
9,915.0,432.0,95.0,89.0,1
10,0.0,281.0,32.0,75.0,1
11,44.0,267.0,55.0,90.0,1
12,927.0,515.0,61.0,56.0,1
13,969.0,833.0,55.0,44.0,1
14,76.0,750.0,54.0,53.0,1
15,0.0,344.0,59.0,77.0,1
16,24.0,4.0,64.0,76.0,1
17,98.0,276.0,55.0,95.0,1
18,939.0,786.0,85.0,61.0,1
