#item,x,y,width,height,label
0,53.0,165.0,83.0,54.0,1
1,417.0,828.0,72.0,64.0,1
2,0.0,476.0,59.0,99.0,1
3,897.0,916.0,47.0,56.0,1
4,918.0,380.0,60.0,49.0,1
5,948.0,425.0,48.0,71.0,1
6,353.0,16.0,58.0,44.0,1
7,641.0,393.0,51.0,67.0,1
8,422.0,432.0,75.0,120.0,1
9,474.0,720.0,66.0,56.0,1
10,752.0,907.0,56.0,86.0,1
11,389.0,334.0,46.0,50.0,1
12,698.0,909.0,54.0,70.0,1
13,816.0,852.0,57.0,70.0,1
14,746.0,0.0,57.0,51.0,1
15,125.0,0.0,67.0,77.0,1
16,126.0,323.0,73.0,51.0,1
17,669.0,434.0,99.0,96.0,1
18,0.0,961.0,49.0,63.0,1
19,85.0,733.0,101.0,66.0,1
20,234.0,930.0,78.0,43.0,1
21,826.0,176.0,115.0,73.0,1
22,58.0,807.0,78.0,86.0,1
23,975.0,568.0,49.0,82.0,1
24,980.0,673.0,44.0,89.0,1
25,800.0,406.0,84.0,120.0,1
26,4.0,804.0,81.0,55.0,1
27,823.0,8.0,119.0,85.0,1
28,707.0,821.0,67.0,80.0,1
29,586.0,292.0,83.0,66.0,1
30,988.0,835.0,36.0,97.0,1
31,737.0,25.0,82.0,93.0,1
32,56.0,940.0,62.0,84.0,1
33,49.0,492.0,58.0,123.0,1
34,175.0,888.0,56.0,44.0,1
35,643.0,893.0,50.0,67.0,1
36,0.0,273.0,70.0,90.0,1
37,692.0,169.0,92.0,69.0,1
38,666.0,348.0,84.0,93.0,1
39,538.0,765.0,79.0,57.0,1
40,407.0,903.0,72.0,61.0,1
41,481.0,300.0,60.0,65.0,1
42,919.0,32.0,94.0,88.0,1
43,544.0,745.0,63.0,48.0,1
44,108.0,945.0,48.0,59.0,1
45,458.0,22.0,67.0,49.0,1
46,962.0,941.0,61.0,83.0,1
47,372.0,316.0,43.0,59.0,1
