#item,x,y,width,height,label
0,965.0,352.0,59.0,72.0,1
1,419.0,968.0,68.0,48.0,1
2,431.0,496.0,61.0,55.0,1
3,620.0,632.0,97.0,96.0,1
4,547.0,7.0,133.0,93.0,1
5,446.0,0.0,112.0,83.0,1
6,107.0,73.0,181.0,93.0,1
7,606.0,446.0,114.0,101.0,1
8,582.0,915.0,73.0,109.0,1
9,751.0,152.0,104.0,115.0,1
10,85.0,905.0,132.0,101.0,1
11,188.0,437.0,89.0,220.0,1
12,848.0,384.0,110.0,80.0,1
13,104.0,630.0,108.0,158.0,1
14,1.0,60.0,120.0,120.0,1
15,493.0,108.0,128.0,152.0,1
16,752.0,560.0,149.0,137.0,1
17,595.0,694.0,55.0,40.0,1
18,532.0,738.0,108.0,146.0,1
19,191.0,849.0,99.0,59.0,1
20,708.0,824.0,74.0,55.0,1
21,945.0,860.0,79.0,103.0,1
22,391.0,639.0,95.0,171.0,1
23,436.0,169.0,48.0,42.0,1
24,467.0,570.0,108.0,80.0,1
25,930.0,980.0,79.0,44.0,1
