#item,x,y,width,height,label
0,655.0,803.0,89.0,62.0,1
1,939.0,462.0,85.0,65.0,1
2,890.0,750.0,134.0,53.0,1
3,744.0,12.0,103.0,105.0,1
4,728.0,954.0,68.0,70.0,1
5,901.0,801.0,120.0,66.0,1
6,744.0,93.0,58.0,71.0,1
7,765.0,757.0,90.0,80.0,1
8,849.0,2.0,108.0,100.0,1
9,799.0,282.0,53.0,44.0,1
10,949.0,87.0,75.0,112.0,1
11,665.0,862.0,123.0,74.0,1
12,739.0,143.0,126.0,74.0,1
13,888.0,348.0,112.0,82.0,1
14,832.0,381.0,115.0,69.0,1
15,0.0,655.0,92.0,56.0,1
16,824.0,662.0,103.0,74.0,1
