#item,x,y,width,height,label
0,0.0,463.0,37.0,68.0,1
1,87.0,64.0,56.0,76.0,1
2,437.0,916.0,63.0,107.0,1
3,0.0,600.0,40.0,80.0,1
4,864.0,590.0,66.0,79.0,1
5,728.0,587.0,90.0,69.0,1
6,0.0,239.0,34.0,91.0,1
7,865.0,23.0,80.0,57.0,1
8,243.0,634.0,57.0,86.0,1
9,459.0,898.0,91.0,79.0,1
10,309.0,181.0,67.0,98.0,1
11,524.0,488.0,72.0,82.0,1
12,238.0,741.0,64.0,83.0,1
13,248.0,582.0,68.0,76.0,1
14,312.0,863.0,33.0,51.0,1
15,330.0,934.0,74.0,88.0,1
16,167.0,999.0,48.0,24.0,1
17,554.0,676.0,75.0,75.0,1
18,294.0,332.0,138.0,87.0,1
19,888.0,381.0,127.0,66.0,1
20,240.0,179.0,56.0,61.0,1
21,47.0,123.0,73.0,58.0,1
22,371.0,140.0,67.0,50.0,1
23,552.0,740.0,56.0,61.0,1
24,28.0,791.0,69.0,79.0,1
25,1001.0,573.0,22.0,106.0,1
26,969.0,458.0,54.0,81.0,1
27,655.0,926.0,79.0,98.0,1
