#item,x,y,width,height,label
0,458.0,616.0,44.0,68.0,1
1,327.0,7.0,36.0,39.0,1
2,540.0,12.0,74.0,54.0,1
3,619.0,399.0,97.0,98.0,1
4,709.0,696.0,113.0,55.0,1
5,955.0,573.0,68.0,43.0,1
6,252.0,0.0,39.0,31.0,1
7,48.0,768.0,38.0,34.0,1
8,934.0,557.0,32.0,47.0,1
9,821.0,503.0,32.0,31.0,1
10,205.0,189.0,97.0,88.0,1
11,215.0,571.0,67.0,80.0,1
12,957.0,298.0,33.0,54.0,1
13,855.0,956.0,64.0,47.0,1
14,528.0,636.0,89.0,47.0,1
15,174.0,638.0,35.0,42.0,1
16,668.0,97.0,87.0,82.0,1
17,660.0,585.0,86.0,58.0,1
18,332.0,652.0,64.0,64.0,1
19,22.0,701.0,42.0,34.0,1
20,66.0,115.0,85.0,102.0,1
21,779.0,951.0,57.0,53.0,1
22,467.0,760.0,55.0,35.0,1
