#item,x,y,width,height,label
0,971.0,90.0,51.0,90.0,1
1,288.0,678.0,75.0,80.0,1
2,561.0,785.0,71.0,86.0,1
3,105.0,615.0,59.0,123.0,1
4,7.0,428.0,57.0,56.0,1
5,959.0,331.0,63.0,82.0,1
6,1.0,480.0,42.0,83.0,1
7,85.0,395.0,84.0,94.0,1
8,370.0,904.0,89.0,86.0,1
9,407.0,820.0,63.0,74.0,1
10,728.0,3.0,60.0,84.0,1
11,626.0,863.0,80.0,53.0,1
12,964.0,886.0,59.0,101.0,1
13,438.0,648.0,60.0,75.0,1
14,917.0,0.0,106.0,75.0,1
15,646.0,9.0,37.0,26.0,1
16,786.0,871.0,64.0,75.0,1
17,582.0,929.0,61.0,85.0,1
18,946.0,501.0,77.0,86.0,1
19,126.0,877.0,59.0,81.0,1
20,949.0,854.0,47.0,64.0,1
21,985.0,198.0,38.0,50.0,1
22,915.0,264.0,107.0,60.0,1
23,297.0,853.0,52.0,48.0,1
24,115.0,94.0,93.0,90.0,1
25,135.0,502.0,92.0,190.0,1
26,762.0,626.0,52.0,61.0,1
27,271.0,954.0,53.0,50.0,1
28,411.0,400.0,86.0,85.0,1
29,943.0,682.0,47.0,39.0,1
30,852.0,896.0,63.0,47.0,1
31,191.0,434.0,75.0,110.0,1
32,958.0,763.0,66.0,62.0,1
33,596.0,13.0,46.0,42.0,1
34,427.0,350.0,48.0,54.0,1
35,593.0,265.0,30.0,40.0,1
36,43.0,843.0,65.0,71.0,1
37,8.0,895.0,42.0,61.0,1
