#item,x,y,width,height,label
0,746.0,773.0,82.0,68.0,1
1,832.0,870.0,88.0,95.0,1
2,73.0,137.0,97.0,94.0,1
3,587.0,900.0,72.0,58.0,1
4,857.0,361.0,61.0,51.0,1
5,825.0,41.0,78.0,49.0,1
6,15.0,917.0,60.0,74.0,1
7,384.0,201.0,52.0,66.0,1
8,780.0,168.0,45.0,45.0,1
9,528.0,263.0,83.0,75.0,1
10,811.0,145.0,55.0,50.0,1
11,646.0,48.0,51.0,57.0,1
12,338.0,947.0,81.0,75.0,1
13,416.0,112.0,121.0,92.0,1
14,274.0,196.0,95.0,65.0,1
15,476.0,843.0,56.0,55.0,1
16,749.0,938.0,73.0,71.0,1
17,735.0,271.0,113.0,87.0,1
18,993.0,807.0,31.0,67.0,1
19,592.0,149.0,80.0,105.0,1
20,743.0,163.0,36.0,31.0,1
21,285.0,303.0,77.0,68.0,1
22,230.0,835.0,94.0,88.0,1
23,625.0,643.0,217.0,63.0,1
24,715.0,0.0,80.0,91.0,1
25,19.0,36.0,77.0,111.0,1
26,611.0,329.0,73.0,76.0,1
27,495.0,382.0,88.0,70.0,1
