#item,x,y,width,height,label
0,375.0,40.0,98.0,38.0,1
1,812.0,176.0,71.0,36.0,1
2,617.0,587.0,105.0,34.0,1
3,327.0,193.0,85.0,34.0,1
4,571.0,26.0,47.0,34.0,1
5,592.0,0.0,44.0,27.0,1
6,493.0,833.0,140.0,91.0,1
7,36.0,338.0,68.0,24.0,1
8,180.0,557.0,98.0,34.0,1
9,917.0,560.0,57.0,72.0,1
10,0.0,955.0,76.0,50.0,1
11,187.0,705.0,97.0,43.0,1
12,365.0,269.0,58.0,101.0,1
13,968.0,251.0,56.0,34.0,1
14,375.0,168.0,119.0,57.0,1
15,631.0,552.0,84.0,45.0,1
16,300.0,779.0,88.0,28.0,1
17,186.0,1002.0,125.0,19.0,1
18,0.0,984.0,79.0,39.0,1
19,94.0,99.0,131.0,47.0,1
20,899.0,757.0,69.0,92.0,1
21,909.0,294.0,53.0,40.0,1
22,569.0,455.0,79.0,35.0,1
23,400.0,574.0,83.0,89.0,1
24,57.0,728.0,74.0,55.0,1
25,756.0,903.0,34.0,30.0,1
26,478.0,667.0,96.0,59.0,1
27,172.0,436.0,108.0,49.0,1
28,0.0,374.0,33.0,49.0,1
29,777.0,413.0,57.0,38.0,1
30,91.0,600.0,117.0,28.0,1
31,772.0,568.0,86.0,56.0,1
32,195.0,722.0,65.0,58.0,1
33,369.0,62.0,38.0,41.0,1
34,694.0,0.0,68.0,35.0,1
35,274.0,951.0,66.0,44.0,1
36,93.0,373.0,44.0,21.0,1
37,784.0,813.0,76.0,53.0,1
38,638.0,776.0,57.0,87.0,1
39,426.0,668.0,87.0,53.0,1
40,76.0,783.0,96.0,40.0,1
41,740.0,216.0,61.0,36.0,1
42,72.0,551.0,80.0,40.0,1
43,274.0,722.0,89.0,66.0,1
44,915.0,338.0,46.0,24.0,1
45,397.0,6.0,115.0,51.0,1
46,725.0,935.0,86.0,59.0,1
47,672.0,61.0,80.0,39.0,1
48,144.0,455.0,71.0,31.0,1
49,464.0,743.0,49.0,60.0,1
50,762.0,743.0,44.0,91.0,1
51,361.0,460.0,97.0,50.0,1
