#item,x,y,width,height,label
0,685.0,200.0,87.0,103.0,1
1,161.0,193.0,101.0,85.0,1
2,360.0,304.0,96.0,86.0,1
3,128.0,313.0,134.0,62.0,1
4,580.0,474.0,84.0,93.0,1
5,991.0,0.0,33.0,46.0,1
6,405.0,811.0,155.0,100.0,1
7,593.0,976.0,75.0,48.0,1
8,788.0,2.0,91.0,89.0,1
9,935.0,375.0,64.0,69.0,1
10,898.0,110.0,76.0,78.0,1
11,427.0,69.0,109.0,87.0,1
12,862.0,767.0,81.0,100.0,1
13,728.0,748.0,76.0,88.0,1
14,358.0,119.0,148.0,81.0,1
15,581.0,847.0,141.0,83.0,1
16,37.0,766.0,171.0,120.0,1
17,722.0,570.0,101.0,115.0,1
18,954.0,638.0,70.0,71.0,1
19,46.0,263.0,82.0,115.0,1
20,792.0,485.0,76.0,86.0,1
21,501.0,842.0,73.0,49.0,1
22,22.0,495.0,91.0,117.0,1
23,884.0,512.0,90.0,92.0,1
