#item,x,y,width,height,label
0,916.0,437.0,108.0,125.0,1
1,834.0,732.0,113.0,78.0,1
2,740.0,0.0,157.0,116.0,1
3,465.0,747.0,51.0,45.0,1
4,943.0,635.0,81.0,109.0,1
5,449.0,796.0,53.0,51.0,1
6,896.0,923.0,128.0,61.0,1
7,742.0,566.0,108.0,125.0,1
8,884.0,561.0,93.0,105.0,1
9,775.0,759.0,65.0,113.0,1
10,790.0,966.0,99.0,58.0,1
11,621.0,959.0,181.0,65.0,1
12,554.0,475.0,66.0,58.0,1
13,648.0,4.0,75.0,111.0,1
14,733.0,114.0,103.0,55.0,1
15,815.0,804.0,111.0,61.0,1
16,937.0,509.0,87.0,65.0,1
17,363.0,707.0,57.0,44.0,1
18,639.0,442.0,59.0,121.0,1
19,966.0,0.0,58.0,82.0,1
20,893.0,278.0,131.0,101.0,1
